Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_12464,USER_6834,58.42,POS,2023-10-23 16:50:00,88644.35,Mobile,Sydney,Travel,1,0,8,334.33,4,Mastercard,30,1685.37,Password,0.1831,0,1
TXN_22838,USER_2493,39.67,POS,2023-07-03 10:25:00,43525.19,Mobile,Sydney,Groceries,0,1,6,351.56,2,Amex,41,183.14,OTP,0.9761,1,1
TXN_18615,USER_4129,169.0,ATM Withdrawal,2023-03-30 12:28:00,71777.55,Laptop,London,Electronics,0,1,1,358.49,1,Visa,119,2620.32,Biometric,0.2317,0,0
TXN_15055,USER_7895,88.48,ATM Withdrawal,2023-01-31 16:37:00,81258.12,Laptop,Mumbai,Electronics,0,0,7,173.8,2,Discover,19,4933.84,OTP,0.208,1,0
TXN_43339,USER_1821,298.47,Bank Transfer,2023-09-06 19:41:00,39636.34,Laptop,New York,Restaurants,0,0,7,356.39,0,Visa,129,161.11,OTP,0.778,1,0
TXN_17974,USER_4807,160.48,Bank Transfer,2023-04-27 09:14:00,26860.88,Laptop,New York,Electronics,0,0,3,50.35,0,Amex,13,799.6,PIN,0.7054,0,0
TXN_15828,USER_2709,126.02,POS,2023-04-22 01:47:00,11408.93,Laptop,Tokyo,Clothing,0,0,2,490.62,2,Visa,167,1761.38,PIN,0.4372,1,0
TXN_44889,USER_8215,188.97,POS,2023-05-23 03:17:00,69056.35,Mobile,London,Groceries,0,0,14,234.39,0,Discover,176,2701.43,OTP,0.8019,0,0
TXN_6472,USER_2392,198.22,Bank Transfer,2023-07-05 05:31:00,10647.9,Mobile,Mumbai,Travel,0,0,10,176.19,1,Visa,72,4361.05,Biometric,0.5479,1,0
TXN_37076,USER_1384,30.44,ATM Withdrawal,2023-08-16 03:54:00,26850.78,Mobile,London,Restaurants,0,0,12,165.5,1,Mastercard,2,788.51,OTP,0.4646,0,0
TXN_43897,USER_7373,70.7,POS,2023-02-11 04:36:00,41908.17,Tablet,London,Clothing,0,0,5,17.5,0,Discover,5,1197.8,Biometric,0.1712,0,0
TXN_5526,USER_7665,38.11,POS,2023-06-29 13:24:00,79513.68,Laptop,Sydney,Groceries,0,0,2,45.29,2,Mastercard,149,2077.16,Biometric,0.128,0,0
TXN_17976,USER_4173,68.69,POS,2023-04-21 20:28:00,68332.7,Tablet,Sydney,Clothing,0,0,4,187.6,3,Visa,153,3166.92,Biometric,0.2612,1,0
TXN_30832,USER_5453,38.5,POS,2023-09-02 07:44:00,6391.07,Mobile,New York,Restaurants,0,0,6,25.36,0,Amex,48,1310.56,PIN,0.7788,0,0
TXN_1082,USER_9041,2.84,ATM Withdrawal,2023-10-13 20:07:00,81554.61,Tablet,London,Travel,0,1,11,314.02,1,Visa,101,3777.2,Password,0.9768,0,1
TXN_20758,USER_8145,148.66,POS,2023-09-29 02:55:00,6223.11,Mobile,London,Travel,0,0,8,116.08,0,Mastercard,148,2949.85,PIN,0.0985,0,0
TXN_30183,USER_6801,259.26,ATM Withdrawal,2023-12-27 04:11:00,49941.11,Mobile,Sydney,Groceries,1,0,2,188.38,0,Amex,31,502.73,Biometric,0.0706,0,0
TXN_35989,USER_9243,16.55,POS,2023-01-02 20:32:00,43939.59,Mobile,Mumbai,Groceries,0,0,12,143.29,1,Discover,24,2665.9,Password,0.5861,0,0
TXN_18687,USER_5122,32.7,POS,2023-12-19 10:46:00,96429.24,Laptop,Tokyo,Electronics,0,0,11,293.51,0,Discover,49,408.84,OTP,0.8188,0,0
TXN_30201,USER_2528,138.89,Bank Transfer,2023-03-15 09:35:00,25359.69,Laptop,Tokyo,Groceries,0,0,4,222.05,3,Visa,124,2974.76,PIN,0.9815,0,1
TXN_19930,USER_9360,99.69,Bank Transfer,2023-09-09 07:08:00,18131.72,Tablet,Sydney,Electronics,0,0,1,47.27,4,Amex,171,3006.46,Password,0.4355,0,1
TXN_37427,USER_7460,3.82,ATM Withdrawal,2023-08-27 00:10:00,10474.66,Laptop,Sydney,Travel,1,0,5,404.76,1,Visa,93,1848.45,OTP,0.8021,0,0
TXN_10596,USER_2345,22.16,POS,2023-01-14 15:43:00,39834.06,Mobile,Tokyo,Travel,0,1,9,117.15,3,Amex,23,3362.65,Biometric,0.6511,1,0
TXN_6512,USER_5710,170.49,Online,2023-02-20 01:46:00,26293.87,Mobile,Tokyo,Clothing,0,1,14,473.89,2,Visa,149,3259.94,OTP,0.8186,0,0
TXN_12787,USER_8687,142.1,Online,2023-06-04 12:25:00,63826.52,Laptop,London,Groceries,0,0,4,414.78,0,Amex,158,4416.49,PIN,0.9332,1,1
TXN_37889,USER_3824,90.82,Online,2023-04-08 09:53:00,74479.38,Laptop,Tokyo,Electronics,0,0,9,23.11,1,Discover,118,4682.97,OTP,0.6328,0,0
TXN_47978,USER_7148,166.62,Bank Transfer,2023-07-30 16:21:00,52807.74,Mobile,New York,Restaurants,0,0,8,20.05,2,Visa,199,3111.44,OTP,0.1393,1,0
TXN_48435,USER_9759,291.21,Bank Transfer,2023-11-22 16:59:00,69173.24,Mobile,Mumbai,Electronics,0,0,2,154.56,1,Mastercard,236,2270.76,OTP,0.223,0,0
TXN_35481,USER_4460,28.16,Online,2023-07-02 11:46:00,49543.76,Tablet,Mumbai,Groceries,0,0,10,79.73,2,Discover,85,3321.69,OTP,0.1692,0,0
TXN_22540,USER_8165,72.24,ATM Withdrawal,2023-10-08 14:36:00,43903.48,Tablet,Mumbai,Clothing,0,0,1,261.62,2,Mastercard,196,3577.51,OTP,0.339,1,0
TXN_11143,USER_1721,262.37,Bank Transfer,2023-02-05 12:35:00,89023.49,Laptop,Sydney,Groceries,0,0,14,227.1,0,Mastercard,70,4934.57,Biometric,0.6552,0,0
TXN_3959,USER_3294,83.28,ATM Withdrawal,2023-03-22 00:51:00,42932.19,Tablet,New York,Electronics,0,0,2,349.88,1,Visa,130,1605.79,PIN,0.7821,0,0
TXN_18288,USER_2084,126.12,Bank Transfer,2023-08-09 04:13:00,1716.83,Tablet,Tokyo,Clothing,0,0,8,130.59,2,Visa,116,1361.33,Password,0.2132,0,0
TXN_24644,USER_9965,59.39,POS,2023-09-09 10:35:00,32600.32,Tablet,New York,Restaurants,0,0,12,236.43,2,Visa,171,4885.4,PIN,0.268,0,0
TXN_43227,USER_8739,240.05,ATM Withdrawal,2023-07-16 08:41:00,75942.25,Tablet,London,Clothing,0,0,9,230.22,0,Amex,82,3823.52,OTP,0.6455,1,0
TXN_434,USER_8668,13.5,Online,2023-04-10 16:08:00,26149.12,Tablet,Tokyo,Restaurants,0,0,5,320.53,0,Discover,185,3883.4,OTP,0.7538,0,0
TXN_36684,USER_6894,29.74,POS,2023-06-25 12:57:00,54695.53,Tablet,Mumbai,Clothing,0,0,6,304.71,2,Amex,61,3355.34,Biometric,0.442,0,0
TXN_49499,USER_4518,11.06,Online,2023-02-25 21:42:00,35595.12,Tablet,London,Restaurants,0,1,13,197.83,4,Amex,17,3189.08,OTP,0.5128,1,1
TXN_25370,USER_2155,55.6,POS,2023-10-23 20:52:00,13959.98,Laptop,New York,Restaurants,0,0,8,445.57,2,Visa,121,3290.35,PIN,0.0203,0,0
TXN_2203,USER_1631,69.17,Online,2023-08-27 04:38:00,72655.08,Tablet,Tokyo,Clothing,0,0,3,246.75,0,Mastercard,194,4194.36,OTP,0.1888,0,0
TXN_19829,USER_6691,10.18,Online,2023-11-17 22:28:00,31852.87,Mobile,New York,Restaurants,0,0,8,344.93,4,Discover,98,3086.66,OTP,0.8212,0,1
TXN_45981,USER_1361,5.06,Bank Transfer,2023-07-31 23:57:00,9476.21,Laptop,Sydney,Travel,0,0,4,498.68,0,Mastercard,171,1689.59,Password,0.7398,0,0
TXN_30041,USER_5786,109.88,Bank Transfer,2023-11-19 03:45:00,60333.19,Mobile,New York,Groceries,0,0,13,49.42,3,Amex,236,465.35,Password,0.1385,0,0
TXN_6962,USER_8420,94.73,Online,2023-10-01 19:37:00,46839.0,Laptop,London,Electronics,0,0,7,56.97,4,Amex,161,4711.23,Biometric,0.6298,0,1
TXN_8701,USER_7144,103.1,Online,2023-10-12 00:23:00,8971.44,Tablet,Tokyo,Restaurants,1,1,14,366.48,1,Mastercard,161,3096.84,OTP,0.8772,1,1
TXN_20151,USER_4726,6.08,ATM Withdrawal,2023-02-20 16:10:00,51712.66,Laptop,Tokyo,Clothing,0,0,8,112.47,2,Amex,131,2643.72,Biometric,0.4651,1,0
TXN_47277,USER_2845,6.87,Online,2023-08-15 15:00:00,51072.3,Mobile,Mumbai,Travel,0,0,8,118.31,2,Mastercard,13,3679.61,OTP,0.975,0,1
TXN_46148,USER_9068,58.66,ATM Withdrawal,2023-09-19 17:14:00,82113.0,Mobile,Sydney,Travel,0,1,6,141.02,3,Visa,79,4619.74,PIN,0.0794,1,0
TXN_8753,USER_9381,40.18,Online,2023-05-20 08:54:00,82602.78,Mobile,Sydney,Travel,0,1,14,414.25,2,Amex,166,2215.9,Biometric,0.2095,1,0
TXN_27597,USER_7198,63.29,Bank Transfer,2023-07-03 16:12:00,62037.98,Tablet,London,Clothing,0,0,14,78.97,0,Amex,102,2411.54,Biometric,0.2903,0,0
TXN_37216,USER_1984,24.89,ATM Withdrawal,2023-10-15 01:03:00,13908.1,Laptop,Tokyo,Restaurants,0,0,13,111.25,0,Discover,44,1808.45,Biometric,0.521,0,0
TXN_15174,USER_7718,64.19,ATM Withdrawal,2023-01-17 14:10:00,21934.35,Tablet,Tokyo,Groceries,0,0,14,93.66,3,Visa,226,1229.61,Biometric,0.9128,1,1
TXN_11103,USER_7862,58.03,Online,2023-09-19 14:37:00,54882.1,Mobile,Sydney,Groceries,0,0,12,270.84,2,Discover,68,596.5,Biometric,0.9728,1,1
TXN_25710,USER_5507,73.9,Bank Transfer,2023-02-09 11:53:00,84511.56,Tablet,London,Electronics,0,1,13,330.67,1,Amex,15,240.6,Password,0.8473,0,0
TXN_39130,USER_7628,67.91,Bank Transfer,2023-12-08 11:16:00,17544.35,Tablet,London,Clothing,0,0,2,441.63,1,Visa,183,3948.93,PIN,0.6123,1,0
TXN_44806,USER_1844,26.66,Bank Transfer,2023-08-08 23:52:00,6052.52,Mobile,Tokyo,Groceries,0,0,3,491.16,0,Discover,96,2471.11,Password,0.2381,0,0
TXN_21762,USER_5316,57.29,ATM Withdrawal,2023-07-02 20:45:00,76163.6,Tablet,New York,Restaurants,0,0,5,264.6,4,Mastercard,89,4162.91,OTP,0.213,1,1
TXN_39277,USER_8004,95.35,POS,2023-04-06 01:47:00,54743.8,Mobile,New York,Clothing,0,0,8,313.23,0,Amex,206,3521.66,PIN,0.6177,0,0
TXN_3238,USER_2538,121.41,ATM Withdrawal,2023-08-29 22:48:00,68079.1,Laptop,London,Groceries,0,0,6,411.98,4,Amex,230,3934.65,PIN,0.1714,0,1
TXN_31559,USER_1383,2.3,POS,2023-05-23 12:25:00,99140.68,Mobile,Sydney,Restaurants,0,1,9,290.88,3,Discover,101,4895.31,OTP,0.3391,0,0
TXN_7240,USER_7554,80.87,POS,2023-10-30 03:43:00,50373.16,Tablet,Tokyo,Clothing,0,0,2,230.99,0,Visa,175,2836.94,Biometric,0.6686,1,0
TXN_17316,USER_9058,90.69,ATM Withdrawal,2023-04-27 06:27:00,9118.59,Laptop,Tokyo,Clothing,0,1,4,14.56,0,Discover,124,3540.25,Password,0.0493,0,0
TXN_30668,USER_8350,75.69,POS,2023-06-26 09:48:00,63607.62,Mobile,Tokyo,Travel,0,0,10,154.36,3,Amex,140,4869.99,OTP,0.7582,0,0
TXN_27272,USER_3536,62.31,POS,2023-10-30 18:54:00,96005.92,Laptop,Mumbai,Groceries,0,1,4,468.79,2,Discover,143,3628.59,OTP,0.635,0,0
TXN_46664,USER_6140,2.79,Online,2023-06-14 12:47:00,84948.23,Mobile,Mumbai,Restaurants,0,0,6,162.42,4,Amex,151,1861.61,PIN,0.3474,0,1
TXN_48765,USER_5825,21.86,Bank Transfer,2023-07-10 03:16:00,33546.41,Tablet,Sydney,Travel,0,0,9,444.64,3,Visa,192,318.76,PIN,0.2676,0,0
TXN_11877,USER_1793,115.9,Bank Transfer,2023-01-23 08:01:00,85123.48,Mobile,London,Restaurants,0,0,4,372.64,2,Visa,135,1896.89,Password,0.6916,0,0
TXN_19868,USER_8934,204.52,ATM Withdrawal,2023-05-22 23:10:00,43668.74,Tablet,London,Groceries,0,0,3,221.12,2,Discover,92,1188.14,Password,0.9959,0,1
TXN_44658,USER_7546,60.19,ATM Withdrawal,2023-03-20 04:41:00,14059.44,Tablet,New York,Clothing,0,0,1,76.5,1,Discover,75,645.07,OTP,0.8245,0,0
TXN_13644,USER_2946,135.65,Bank Transfer,2023-01-28 03:31:00,99703.34,Tablet,Mumbai,Travel,0,0,12,484.27,3,Amex,224,4777.05,PIN,0.57,1,0
TXN_36852,USER_2826,40.31,Online,2023-01-26 00:57:00,42231.71,Mobile,Sydney,Electronics,0,0,4,140.52,2,Mastercard,218,1458.95,Biometric,0.467,0,0
TXN_38643,USER_9628,68.38,Online,2023-04-28 08:42:00,25663.57,Mobile,Sydney,Restaurants,0,0,2,376.21,1,Visa,175,3213.81,OTP,0.1801,0,0
TXN_34136,USER_1777,34.21,Online,2023-04-21 19:46:00,62619.27,Mobile,Mumbai,Restaurants,0,0,5,316.3,3,Amex,6,284.36,OTP,0.9881,0,1
TXN_12210,USER_7820,140.45,Bank Transfer,2023-04-18 19:09:00,94853.61,Tablet,Mumbai,Groceries,1,0,13,40.56,3,Mastercard,22,1453.42,OTP,0.0342,0,0
TXN_30806,USER_5325,49.06,Online,2023-06-18 05:14:00,63466.48,Laptop,New York,Travel,0,0,8,245.65,1,Amex,184,4029.95,OTP,0.4646,0,0
TXN_34315,USER_4872,2.05,Bank Transfer,2023-12-18 07:50:00,80973.88,Mobile,London,Clothing,0,0,14,185.15,4,Visa,153,3195.56,PIN,0.9094,0,1
TXN_21649,USER_2964,16.34,ATM Withdrawal,2023-03-25 23:09:00,40126.58,Tablet,Sydney,Clothing,0,0,14,135.83,2,Discover,207,2805.68,Biometric,0.7708,0,0
TXN_39765,USER_3261,31.99,ATM Withdrawal,2023-05-26 00:37:00,51412.69,Laptop,Sydney,Restaurants,0,0,10,387.91,3,Mastercard,84,2.72,OTP,0.1953,0,0
TXN_15991,USER_8951,37.32,Online,2023-07-10 20:09:00,9681.42,Laptop,Sydney,Electronics,0,0,12,306.85,3,Amex,90,2029.76,Password,0.005,1,0
TXN_10712,USER_2803,36.27,POS,2023-03-14 00:16:00,3960.78,Laptop,New York,Electronics,0,0,3,340.93,0,Amex,67,3163.49,PIN,0.8822,0,1
TXN_7066,USER_5036,83.21,ATM Withdrawal,2023-03-01 22:19:00,55850.96,Mobile,New York,Travel,1,0,6,154.95,4,Visa,34,723.86,OTP,0.4213,0,1
TXN_18269,USER_3025,18.87,ATM Withdrawal,2023-08-31 22:28:00,62962.62,Tablet,Mumbai,Restaurants,0,0,5,315.5,1,Mastercard,29,3814.46,PIN,0.7132,1,0
TXN_8545,USER_6220,45.72,Online,2023-01-01 09:24:00,37453.25,Tablet,Tokyo,Electronics,0,0,8,180.69,2,Mastercard,105,3165.49,Password,0.3039,0,0
TXN_38993,USER_8748,105.95,POS,2023-09-07 14:12:00,63164.52,Mobile,London,Travel,0,0,9,143.77,1,Visa,51,2034.9,Password,0.4958,0,0
TXN_44853,USER_8657,38.9,POS,2023-03-18 03:10:00,34367.06,Tablet,Mumbai,Clothing,0,0,4,398.11,3,Mastercard,202,3373.49,OTP,0.5532,0,0
TXN_1935,USER_6542,38.4,Online,2023-06-18 22:57:00,37509.5,Laptop,New York,Groceries,0,0,5,493.04,0,Visa,139,4139.16,OTP,0.5423,1,0
TXN_28582,USER_8692,47.3,Bank Transfer,2023-04-07 09:15:00,83699.27,Laptop,Sydney,Groceries,1,0,6,485.41,0,Visa,202,851.3,Biometric,0.1255,0,0
TXN_4899,USER_2882,16.82,Bank Transfer,2023-11-10 17:57:00,37430.57,Tablet,Mumbai,Groceries,0,0,9,235.94,4,Visa,35,3675.46,OTP,0.5967,1,1
TXN_10662,USER_3288,35.46,Online,2023-12-09 00:03:00,58302.0,Mobile,New York,Electronics,0,0,13,279.52,0,Visa,109,3072.82,Biometric,0.9677,0,1
TXN_3447,USER_9024,26.69,ATM Withdrawal,2023-03-31 05:45:00,56125.6,Laptop,Tokyo,Restaurants,0,0,14,443.62,2,Mastercard,1,2463.5,PIN,0.015,0,0
TXN_36053,USER_3014,57.02,Bank Transfer,2023-12-06 04:48:00,97818.97,Mobile,London,Electronics,0,0,11,491.69,1,Mastercard,144,3344.56,Password,0.5496,0,0
TXN_33953,USER_6632,171.87,Online,2023-07-08 08:49:00,15220.25,Mobile,New York,Electronics,0,0,6,251.35,4,Discover,103,4435.34,Biometric,0.1749,1,1
TXN_39893,USER_1850,5.78,POS,2023-11-21 09:02:00,1781.11,Tablet,Mumbai,Restaurants,1,0,1,120.52,2,Amex,230,2871.23,PIN,0.9701,0,1
TXN_19405,USER_7981,218.88,POS,2023-09-21 01:47:00,96489.12,Mobile,Sydney,Clothing,0,0,8,314.4,0,Mastercard,194,4922.8,OTP,0.9881,0,1
TXN_42420,USER_7493,52.08,POS,2023-07-15 07:10:00,72147.26,Mobile,Tokyo,Clothing,0,1,5,78.38,1,Visa,103,2051.83,OTP,0.802,0,0
TXN_45060,USER_8675,70.27,Online,2023-04-30 17:01:00,31428.72,Mobile,London,Travel,0,0,5,317.04,2,Visa,39,4997.64,Password,0.6128,1,0
TXN_22595,USER_4561,14.84,Online,2023-11-12 07:45:00,86499.37,Mobile,Sydney,Groceries,0,0,10,162.28,2,Discover,5,2485.18,Password,0.7199,0,0
TXN_27140,USER_2896,44.03,Bank Transfer,2023-12-12 05:09:00,83348.08,Laptop,Tokyo,Electronics,0,0,3,187.53,3,Discover,177,3785.06,Password,0.2025,0,0
TXN_15402,USER_7282,59.75,ATM Withdrawal,2023-06-09 17:59:00,16967.09,Mobile,Mumbai,Clothing,0,0,4,476.91,2,Mastercard,193,3078.51,PIN,0.2406,1,0
TXN_30394,USER_9707,5.21,POS,2023-03-10 05:05:00,12078.81,Laptop,Tokyo,Travel,0,0,3,263.81,1,Mastercard,212,2979.76,PIN,0.3803,0,0
TXN_4595,USER_4512,87.85,ATM Withdrawal,2023-05-11 01:39:00,60759.99,Tablet,London,Electronics,0,0,11,224.14,2,Amex,106,4503.67,PIN,0.8089,1,0
TXN_19362,USER_2548,138.2,ATM Withdrawal,2023-02-07 20:11:00,86887.24,Laptop,Mumbai,Electronics,0,0,2,238.86,4,Amex,105,4543.9,OTP,0.178,0,1
TXN_41485,USER_7345,38.28,Online,2023-04-18 14:48:00,6211.56,Mobile,Mumbai,Electronics,0,1,1,81.04,3,Mastercard,11,3691.36,OTP,0.0749,0,0
TXN_12194,USER_2600,78.41,Bank Transfer,2023-08-30 12:09:00,34743.67,Mobile,New York,Travel,0,0,6,249.82,3,Amex,14,4894.47,Password,0.7295,0,0
TXN_26714,USER_4196,78.18,Bank Transfer,2023-06-13 21:53:00,76944.0,Mobile,London,Restaurants,0,0,10,28.38,0,Amex,16,3623.08,Password,0.3238,0,0
TXN_25507,USER_2726,21.83,ATM Withdrawal,2023-02-13 12:40:00,3983.39,Tablet,Mumbai,Travel,1,0,6,294.06,1,Amex,197,2175.29,Biometric,0.7704,0,0
TXN_37902,USER_3801,194.17,Bank Transfer,2023-10-03 19:56:00,40826.68,Mobile,New York,Travel,0,0,11,299.87,4,Mastercard,40,683.24,Biometric,0.998,0,1
TXN_5142,USER_4775,80.94,ATM Withdrawal,2023-02-04 00:11:00,69129.83,Laptop,Tokyo,Travel,0,0,1,156.7,2,Discover,58,4332.76,PIN,0.2619,0,0
TXN_15513,USER_3500,42.12,ATM Withdrawal,2023-09-27 15:28:00,52283.94,Laptop,Tokyo,Travel,0,1,6,358.5,2,Visa,216,829.77,Password,0.5156,0,0
TXN_31276,USER_6401,0.91,Bank Transfer,2023-02-11 04:26:00,79101.8,Tablet,Tokyo,Restaurants,0,0,11,60.76,4,Amex,161,4688.8,OTP,0.4948,0,1
TXN_13347,USER_6766,14.67,Bank Transfer,2023-05-31 08:32:00,16486.28,Tablet,Mumbai,Restaurants,0,0,2,262.89,0,Visa,30,1438.69,Biometric,0.5333,1,0
TXN_3811,USER_4020,119.63,Online,2023-11-10 05:03:00,23354.41,Tablet,New York,Groceries,0,0,1,50.39,1,Mastercard,3,1360.59,OTP,0.1218,0,0
TXN_13123,USER_6134,40.34,ATM Withdrawal,2023-08-19 22:59:00,2527.11,Tablet,New York,Groceries,1,0,11,255.54,1,Amex,164,1526.35,OTP,0.1834,0,0
TXN_2291,USER_7852,29.34,Online,2023-10-17 12:52:00,6157.86,Tablet,Sydney,Groceries,0,0,4,423.02,2,Discover,211,2481.29,OTP,0.2383,0,0
TXN_44351,USER_2109,65.21,Online,2023-11-06 00:04:00,82092.07,Mobile,Sydney,Travel,0,0,14,490.65,1,Discover,115,473.11,Password,0.9766,0,1
TXN_3603,USER_9385,32.52,Bank Transfer,2023-12-13 01:05:00,74217.1,Tablet,London,Restaurants,0,0,2,321.01,3,Visa,156,646.17,Password,0.7375,1,0
TXN_13286,USER_7006,125.64,POS,2023-08-24 21:01:00,32305.89,Tablet,Mumbai,Electronics,0,0,9,256.86,2,Mastercard,94,3321.33,Biometric,0.2536,0,0
TXN_43644,USER_9180,58.18,Bank Transfer,2023-08-11 07:39:00,53900.67,Tablet,London,Electronics,0,1,13,184.53,4,Amex,42,221.66,OTP,0.5315,0,1
TXN_16040,USER_7622,116.11,POS,2023-05-11 10:50:00,49583.65,Tablet,New York,Electronics,0,0,14,18.03,3,Mastercard,220,4788.95,Password,0.1359,0,0
TXN_1659,USER_9189,113.44,Bank Transfer,2023-03-17 02:44:00,23140.26,Mobile,Sydney,Restaurants,1,0,1,326.47,1,Mastercard,191,3990.26,OTP,0.2659,0,0
TXN_3793,USER_4505,42.22,Online,2023-05-05 05:20:00,96822.17,Laptop,London,Electronics,0,0,7,69.22,3,Visa,149,2848.76,PIN,0.0954,1,0
TXN_29022,USER_1410,105.86,ATM Withdrawal,2023-10-30 10:41:00,59105.92,Tablet,Tokyo,Groceries,0,0,11,213.07,4,Mastercard,156,1042.53,OTP,0.5044,1,1
TXN_17226,USER_3560,46.79,ATM Withdrawal,2023-04-28 05:47:00,11780.05,Mobile,Sydney,Electronics,1,0,3,427.17,2,Amex,145,4955.29,OTP,0.9919,0,1
TXN_2977,USER_5025,271.6,Bank Transfer,2023-04-06 12:16:00,86859.49,Mobile,Sydney,Groceries,0,0,6,459.15,1,Mastercard,193,4761.27,Password,0.0252,1,0
TXN_23792,USER_9959,82.23,ATM Withdrawal,2023-08-04 13:35:00,57340.09,Mobile,Tokyo,Travel,0,0,8,133.12,4,Visa,131,1258.97,Password,0.154,0,1
TXN_12218,USER_6892,97.3,Online,2023-03-08 00:39:00,66715.27,Tablet,London,Clothing,1,0,6,289.82,2,Amex,239,367.44,PIN,0.9067,0,1
TXN_12274,USER_1782,81.04,POS,2023-08-04 19:39:00,40318.56,Laptop,Tokyo,Restaurants,0,1,6,372.56,0,Amex,166,1560.91,OTP,0.4414,1,0
TXN_24288,USER_8749,37.83,ATM Withdrawal,2023-04-16 02:41:00,57176.6,Laptop,Mumbai,Restaurants,0,0,2,97.41,1,Visa,38,4156.63,Biometric,0.5914,1,0
TXN_29175,USER_9181,173.5,POS,2023-05-07 20:44:00,79361.1,Mobile,London,Restaurants,0,0,3,12.65,2,Amex,203,1229.34,PIN,0.1671,0,0
TXN_22751,USER_5490,38.11,Bank Transfer,2023-04-03 05:12:00,64130.49,Tablet,Mumbai,Groceries,0,0,1,484.63,0,Mastercard,215,4656.95,PIN,0.8148,0,0
TXN_19447,USER_9066,262.36,ATM Withdrawal,2023-03-02 09:34:00,59259.13,Mobile,London,Groceries,0,0,3,420.14,3,Visa,234,1766.05,OTP,0.4949,0,0
TXN_151,USER_2495,58.77,Bank Transfer,2023-05-14 01:25:00,25160.72,Mobile,London,Travel,0,0,9,281.96,2,Amex,232,3241.47,OTP,0.6586,0,0
TXN_9191,USER_3962,130.3,ATM Withdrawal,2023-11-05 03:18:00,38190.26,Mobile,Tokyo,Clothing,0,0,13,368.27,0,Discover,78,1958.83,Biometric,0.6863,0,0
TXN_48167,USER_6155,90.31,Bank Transfer,2023-04-09 19:48:00,38399.35,Laptop,Mumbai,Electronics,0,0,10,250.84,1,Visa,18,2836.64,Biometric,0.1326,1,0
TXN_41511,USER_1904,40.36,POS,2023-03-09 19:42:00,57769.92,Mobile,Sydney,Clothing,0,0,9,176.96,3,Amex,50,1755.15,PIN,0.6384,0,0
TXN_49962,USER_6505,535.75,ATM Withdrawal,2023-04-12 22:17:00,63401.93,Tablet,Mumbai,Travel,0,0,8,425.2,4,Mastercard,145,327.2,OTP,0.7446,1,1
TXN_19017,USER_4849,167.76,Online,2023-06-11 20:21:00,79973.93,Laptop,Sydney,Clothing,0,0,11,104.12,1,Mastercard,114,2812.49,Biometric,0.2257,0,0
TXN_11755,USER_4657,7.65,POS,2023-09-01 00:05:00,50548.95,Laptop,Sydney,Clothing,0,0,5,461.58,0,Visa,130,4954.48,Password,0.5521,0,0
TXN_11412,USER_5382,216.1,POS,2023-01-04 23:01:00,47590.28,Tablet,New York,Travel,0,0,7,192.31,0,Visa,203,4549.9,Password,0.2094,1,0
TXN_6004,USER_4209,309.69,Bank Transfer,2023-06-27 18:10:00,89962.26,Laptop,Sydney,Restaurants,0,0,4,305.46,1,Amex,32,1763.61,Password,0.3986,1,0
TXN_41866,USER_2425,42.28,Bank Transfer,2023-04-21 18:36:00,81731.14,Tablet,New York,Restaurants,0,0,4,453.27,0,Discover,208,398.66,OTP,0.5079,0,0
TXN_8159,USER_7129,57.37,ATM Withdrawal,2023-08-08 11:46:00,86685.54,Tablet,London,Electronics,0,0,9,216.59,4,Discover,221,1166.99,PIN,0.4536,1,1
TXN_48647,USER_7297,31.06,Bank Transfer,2023-11-30 14:31:00,90200.14,Laptop,New York,Clothing,0,0,7,89.33,4,Amex,64,4387.92,Password,0.3161,0,1
TXN_46533,USER_6911,16.94,ATM Withdrawal,2023-10-28 18:33:00,13018.87,Laptop,Tokyo,Restaurants,0,0,8,251.84,4,Amex,74,2739.92,OTP,0.6151,0,1
TXN_16212,USER_8210,444.14,ATM Withdrawal,2023-05-25 11:35:00,41796.84,Mobile,London,Electronics,0,0,12,270.3,0,Amex,220,3750.07,Biometric,0.4773,0,0
TXN_27476,USER_6758,117.15,POS,2023-11-28 07:09:00,61621.17,Tablet,New York,Restaurants,0,1,4,436.22,2,Discover,181,4662.71,PIN,0.3,0,0
TXN_39827,USER_5748,16.38,Online,2023-01-25 08:22:00,31783.73,Tablet,Mumbai,Clothing,1,0,11,119.55,3,Amex,135,4650.94,Password,0.4774,1,0
TXN_39215,USER_7001,90.94,ATM Withdrawal,2023-05-12 20:09:00,37028.42,Tablet,Mumbai,Electronics,0,0,3,141.79,2,Discover,65,191.83,Biometric,0.3333,1,0
TXN_32782,USER_7714,330.35,POS,2023-08-20 19:31:00,95420.85,Laptop,Mumbai,Travel,0,0,10,96.77,3,Discover,196,928.04,Password,0.4683,0,0
TXN_35560,USER_8896,18.81,Bank Transfer,2023-03-24 14:33:00,87478.17,Tablet,New York,Electronics,0,1,7,280.28,4,Visa,104,581.14,PIN,0.3185,1,1
